AT5G08280.1,1,31,0.000843901,| Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382,24735,16020,11442,88311,50241,81929,145989,23343,29960,39395,27021,5.27,1.72,0.03137,0.0663,
AT5G22510.1,1,49,0.000865558,"| Symbols: INV-E, At-A/N-InvE | alkaline/neutral invertase | chr5:7474974-7477479 REVERSE LENGTH=617",27418,32118,21171,7757,7462,13841,8516,2725,683,4150,3065,0.35,0.1,0.01679,0.01319,
AT4G34110.1,1,45,0.000866366,"| Symbols: PAB2, PABP2, ATPAB2 | poly(A) binding protein 2 | chr4:16336732-16339892 FORWARD LENGTH=629",8076,21070,3232,27035,40746,14435,25256,90207,112295,137523,95084,2.49,10.08,0.08954,0.0009,
AT2G40600.1,1,71,0.000872425,| Symbols:  | appr-1-p processing enzyme family protein | chr2:16947012-16948537 REVERSE LENGTH=257,20453,15163,9884,18517,8805,36234,27315,1637,2864,4512,2035,1.5,0.18,0.31312,0.05017,
AT1G48600.1,1,16,0.000885066,"| Symbols: PMEAMT, AtPMEAMT | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:17966448-17969077 FORWARD LENGTH=475",55670,63348,86201,44093,24092,46944,51881,1965,5194,16531,2777,0.61,0.1,0.07828,0.0128,
AT4G39960.1,1,31,0.000899917,| Symbols:  | Molecular chaperone Hsp40/DnaJ family protein | chr4:18534194-18536320 FORWARD LENGTH=447,33,451,582,2430,1537,1425,518,21782,16896,8825,15321,4.16,44.19,0.05772,0.01034,
AT4G25050.1,1,52,0.000903476,| Symbols: ACP4 | acyl carrier protein 4 | chr4:12870178-12871024 FORWARD LENGTH=137,8175,38174,28007,29598,34566,14663,54890,335360,355585,130083,270648,1.35,11.01,0.50939,0.01507,
AT2G13560.1,1,48,0.000906437,| Symbols: NAD-ME1 | NAD-dependent malic enzyme 1 | chr2:5650089-5655103 FORWARD LENGTH=623,26538,33924,34608,999,849,10159,3565,1164,979,1366,1171,0.12,0.04,0.0008,0.00705,
AT3G54420.1,1,47,0.000954127,"| Symbols: ATEP3, ATCHITIV, CHIV, EP3 | homolog of carrot EP3-3 chitinase | chr3:20145935-20147034 FORWARD LENGTH=273",97441,113127,161363,65635,52182,18457,47830,2954,9230,17907,9458,0.37,0.08,0.03548,0.02484,
AT5G19440.1,1,24,0.000968202,| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr5:6556493-6558123 FORWARD LENGTH=326,285279,209346,144145,65101,36062,216665,128844,2499,10184,19847,9361,0.52,0.05,0.13944,0.03737,
AT1G29670.1,1,31,0.000973648,| Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr1:10375843-10377717 FORWARD LENGTH=363,31102,96189,109446,274,217,3960,2541,0,337,0,0,0.02,0,0.08572,0.08278,
AT3G04550.1,1,48,0.000979996,"| Symbols:  | unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (",3197,1193,1169,34932,46142,4693,31153,33458,34428,49587,40490,15.77,21.31,0.05205,0.00163,
AT4G12720.1,1,88,0.001037242,"| Symbols: AtNUDT7, GFG1, NUDT7, ATNUDX7 | MutT/nudix family protein | chr4:7487716-7489557 FORWARD LENGTH=282",11341,16660,9624,22446,34767,5305,14856,77091,112436,151122,103802,1.54,8.86,0.36426,0.00697,
AT1G67680.1,1,20,0.001102192,| Symbols:  | SRP72 RNA-binding domain | chr1:25365962-25368464 REVERSE LENGTH=664,60626,48449,58860,4137,920,4978,9553,3653,2496,6538,4675,0.09,0.08,0.00144,0.00381,
AT1G72230.1,1,29,0.001207875,| Symbols:  | Cupredoxin superfamily protein | chr1:27188287-27189093 FORWARD LENGTH=181,131606,147912,109971,29904,34656,56814,44696,22262,31744,57769,38721,0.32,0.29,0.00487,0.00286,
AT3G52880.1,1,68,0.001220613,"| Symbols: ATMDAR1, MDAR1 | monodehydroascorbate reductase 1 | chr3:19601477-19604366 REVERSE LENGTH=434",184128,119891,86893,120680,53762,401999,181911,2622,12165,16721,11145,1.45,0.08,0.5053,0.05111,
AT3G27830.1,1,35,0.001259274,"| Symbols: RPL12-A, RPL12 | ribosomal protein L12-A | chr3:10318576-10319151 FORWARD LENGTH=191",6853,47239,66241,572,1590,1213,4469,56424,35222,26319,27799,0.05,0.91,0.1609,0.85957,
AT2G31670.1,1,83,0.001304315,| Symbols:  | Stress responsive alpha-beta barrel domain protein | chr2:13472699-13473490 REVERSE LENGTH=263,2652,8153,18033,67578,78388,95591,126607,13903,29343,35057,23145,9.58,2.64,0.00488,0.05865,
AT2G27710.1,1,48,0.001323927,| Symbols:  | 60S acidic ribosomal protein family | chr2:11816929-11817670 FORWARD LENGTH=115,0,27,0,0,234,0,83,12435,30396,18808,21559,8.73,2293.96,0.29413,0.01136,
AT2G41740.1,1,26,0.001355017,"| Symbols: VLN2, ATVLN2 | villin 2 | chr2:17410962-17416878 REVERSE LENGTH=976",113706,134560,185762,16998,14511,53717,29969,33355,40873,47704,33044,0.2,0.27,0.01963,0.03553,
AT1G16470.1,1,25,0.001362795,| Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235,504,2870,2664,1599,3773,1176,1493,10735,14481,20128,17554,1,7.81,0.9982,0.0038,
AT2G45820.1,1,25,0.001488897,| Symbols:  | Remorin family protein | chr2:18863147-18864576 REVERSE LENGTH=190,222754,121520,107572,39583,38914,23641,21547,4618,4360,33010,8772,0.21,0.08,0.07845,0.0582,
AT3G54050.1,1,33,0.001499499,| Symbols: HCEF1 | high cyclic electron flow 1 | chr3:20016951-20018527 FORWARD LENGTH=417,188205,243965,104842,23140,23228,100103,105093,10445,10743,15620,16867,0.35,0.07,0.0809,0.05453,
AT4G34450.1,1,46,0.001528854,"| Symbols:  | coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative | chr4:16471956-16476795 FORWARD LENGTH=886",24690,101122,143487,5677,9536,7059,2394,24925,22675,19446,23936,0.07,0.25,0.13773,0.19352,
AT2G20230.1,1,39,0.001565943,| Symbols:  | Tetraspanin family protein | chr2:8725762-8727388 FORWARD LENGTH=270,39103,69652,80570,2348,0,0,405,0,0,0,0,0.01,0,0.03709,0.03656,
AT4G26840.1,1,90,0.00157406,"| Symbols: SUM1, SUMO 1, SUMO1, ATSUMO1 | small ubiquitin-like modifier 1 | chr4:13497466-13498458 FORWARD LENGTH=100",35134,34652,42575,54867,44752,89928,45643,11790,16010,27977,15720,1.57,0.48,0.13642,0.00651,
AT3G22200.1,1,74,0.001587366,"| Symbols: POP2, GABA-T, HER1 | Pyridoxal phosphate (PLP)-dependent transferases superfamily protein | chr3:7835286-7838863 FORWARD LENGTH=504",29066,41871,69899,7217,7790,40667,18455,3371,3622,5311,3904,0.39,0.09,0.1268,0.07055,
AT4G39080.1,1,20,0.001659245,| Symbols: VHA-A3 | vacuolar proton ATPase A3 | chr4:18209513-18214752 FORWARD LENGTH=821,19378,49663,70064,18275,14744,14630,14343,9295,8618,10702,8787,0.33,0.2,0.17048,0.12829,
AT4G21860.1,1,18,0.001671061,| Symbols: MSRB2 | methionine sulfoxide reductase B 2 | chr4:11600238-11601507 REVERSE LENGTH=202,129369,98524,120268,400427,288010,1095703,740857,217838,192925,210681,179119,5.44,1.72,0.06622,0.00147,
AT4G17170.1,1,36,0.001681263,"| Symbols: AT-RAB2, ATRABB1C, ATRAB2A, RAB2A, RABB1C, ATRAB-B1B, RAB-B1B | RAB GTPase homolog B1C | chr4:9644908-9646220 REVERSE LENGTH=211",39335,82873,103246,15408,5357,33652,18977,3351,5949,8617,6044,0.24,0.08,0.08335,0.06645,
AT3G19190.1,1,16,0.001695204,"| Symbols: ATATG2, ATG2 | autophagy 2 | chr3:6639879-6648274 FORWARD LENGTH=1839",1222,15,2073,106512,142180,190795,74868,4577,5861,8280,5956,116.53,5.59,0.01436,0.00351,
AT1G77090.1,1,33,0.001700791,| Symbols:  | Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein | chr1:28960576-28961875 REVERSE LENGTH=260,12563,21391,15678,41698,38050,83017,62458,12469,21447,25414,17787,3.4,1.17,0.02799,0.50192,
AT3G24503.1,1,22,0.001765665,"| Symbols: ALDH2C4, ALDH1A, REF1 | aldehyde dehydrogenase 2C4 | chr3:8919732-8923029 REVERSE LENGTH=501",7180,6671,4240,1592,2617,2800,258,19457,27601,17594,22132,0.3,3.6,0.02142,0.00278,
AT3G26720.1,1,41,0.001798071,| Symbols:  | Glycosyl hydrolase family 38 protein | chr3:9816707-9823056 FORWARD LENGTH=1019,1703,11135,13768,20586,12218,21339,19072,355,1051,2446,453,2.06,0.12,0.10354,0.1651,
AT4G36250.1,1,17,0.001877615,| Symbols: ALDH3F1 | aldehyde dehydrogenase 3F1 | chr4:17151029-17153381 FORWARD LENGTH=484,2583,23332,38362,488,62,211,406,547,221,984,727,0.01,0.03,0.17847,0.18267,
AT3G11630.1,1,362,0.001906507,| Symbols:  | Thioredoxin superfamily protein | chr3:3672189-3673937 FORWARD LENGTH=266,4492,5557,2089,85328,74166,4582,105078,137700,273180,227838,228380,16.63,53.58,0.06267,0.0049,
AT2G35840.1,1,47,0.001997671,| Symbols:  | Sucrose-6F-phosphate phosphohydrolase family protein | chr2:15053952-15055776 FORWARD LENGTH=422,3040,14556,24396,8694,5014,20825,11388,426,866,1443,996,0.82,0.07,0.74289,0.16833,
AT4G27270.1,1,37,0.002295386,| Symbols:  | Quinone reductase family protein | chr4:13661458-13663243 REVERSE LENGTH=205,41585,90354,111227,5306,1936,37189,7413,590,2814,3049,1899,0.16,0.03,0.06481,0.0619,
AT3G04790.1,1,68,0.002428793,"| Symbols:  | Ribose 5-phosphate isomerase, type A protein | chr3:1313365-1314195 FORWARD LENGTH=276",30321,60341,78962,72353,68490,88444,70422,144580,132335,149998,151795,1.33,2.56,0.32324,0.01761,
AT5G02490.1,1,142,0.002693816,| Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr5:550296-552565 REVERSE LENGTH=653,0,19,259,1347,2228,2134,838,3997,7005,10074,9818,17.64,83.25,0.01574,0.01254,
AT2G30110.1,1,32,0.002784463,"| Symbols: ATUBA1, MOS5, UBA1 | ubiquitin-activating enzyme 1 | chr2:12852632-12857369 REVERSE LENGTH=1080",19830,37111,41547,7061,4887,16338,7203,7825,10387,8529,8219,0.27,0.27,0.05356,0.06697,
AT4G11150.1,1,27,0.002817881,"| Symbols: TUF, emb2448, TUFF, VHA-E1 | vacuolar ATP synthase subunit E1 | chr4:6800091-6801696 FORWARD LENGTH=230",1745,7867,13296,2643,1433,2120,1726,11737,19291,18254,13854,0.26,2.07,0.2316,0.11637,
AT5G45680.1,1,17,0.002826571,"| Symbols: ATFKBP13, FKBP13 | FK506-binding protein 13 | chr5:18530894-18532128 FORWARD LENGTH=208",494970,462179,361628,274812,212873,538105,505903,116170,135717,186117,136389,0.87,0.33,0.56482,0.01015,
AT1G08110.1,1,31,0.002869353,| Symbols:  | lactoylglutathione lyase family protein / glyoxalase I family protein | chr1:2535702-2537630 FORWARD LENGTH=185,275458,215687,198747,150908,102829,266669,220138,50157,73731,99010,68459,0.81,0.32,0.3484,0.0108,
AT3G11710.1,1,21,0.002887203,| Symbols: ATKRS-1 | lysyl-tRNA synthetase 1 | chr3:3702359-3705613 REVERSE LENGTH=626,24302,85257,118735,15563,9873,9844,26406,8473,10435,8090,8303,0.2,0.12,0.1569,0.13533,
AT5G41670.1,1,21,0.003058158,| Symbols:  | 6-phosphogluconate dehydrogenase family protein | chr5:16665647-16667110 REVERSE LENGTH=487,94541,53828,39657,8940,3134,24178,8158,9710,7345,8664,6866,0.18,0.13,0.07902,0.07998,
AT1G08490.1,1,25,0.003119643,"| Symbols: ATSUFS, SUFS, ATCPNIFS, ATNFS2, CPNIFS | chloroplastic NIFS-like cysteine desulfurase | chr1:2685980-2688547 REVERSE LENGTH=463",4678,8081,11949,5824,6013,21069,19164,1270,1250,3058,765,1.58,0.19,0.35521,0.07952,
AT5G26667.1,1,22,0.003163379,| Symbols: PYR6 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr5:9276659-9277788 FORWARD LENGTH=208,5394,3810,5720,37355,30784,15245,103840,11809,13008,20212,17040,9.41,3.12,0.12207,0.0088,
AT3G10920.1,1,61,0.003210446,"| Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231",40727,47533,17642,86908,77959,56107,55371,94666,110021,131522,102374,1.96,3.11,0.04242,0.00236,
AT4G33090.1,1,68,0.003277673,"| Symbols: APM1, ATAPM1 | aminopeptidase M1 | chr4:15965915-15970418 REVERSE LENGTH=879",89890,75921,35805,29488,20687,98056,51786,6574,10661,15255,5842,0.74,0.14,0.50126,0.06836,SABP
AT4G13930.1,1,27,0.003281199,| Symbols: SHM4 | serine hydroxymethyltransferase 4 | chr4:8048013-8050021 REVERSE LENGTH=471,35143,128268,216047,18679,19250,18913,15949,18842,20468,25696,18331,0.14,0.16,0.17386,0.18031,
AT3G46550.1,1,45,0.003474463,| Symbols: SOS5 | Fasciclin-like arabinogalactan family protein | chr3:17136612-17137874 REVERSE LENGTH=420,6658,3688,2732,11330,6824,24805,20292,1124,1750,4633,1601,3.63,0.52,0.06375,0.22299,
AT5G39730.1,1,48,0.003519625,| Symbols:  | AIG2-like (avirulence induced gene) family protein | chr5:15901740-15902624 FORWARD LENGTH=172,7258,10906,2392,33431,42762,60688,51333,3409,9248,18541,9416,6.87,1.48,0.00321,0.44471,
AT1G17170.1,1,15,0.00357758,"| Symbols: ATGSTU24, GST, GSTU24 | glutathione S-transferase TAU 24 | chr1:5869895-5870691 FORWARD LENGTH=218",542544,445099,336647,111345,56440,321097,213668,29126,49974,93585,50672,0.4,0.13,0.026,0.01877,
AT2G41100.1,1,50,0.00367219,"| Symbols: TCH3, ATCAL4 | Calcium-binding EF hand family protein | chr2:17138131-17139406 FORWARD LENGTH=324",4600,28356,46553,13815,7983,18395,23086,116953,131114,169577,116228,0.6,5.04,0.47501,0.00186,
AT1G29150.1,1,62,0.004060431,"| Symbols: ATS9, RPN6 | non-ATPase subunit 9 | chr1:10181240-10182499 FORWARD LENGTH=419",43147,120077,157815,19273,13940,31114,20711,39968,58489,40289,52596,0.2,0.45,0.12459,0.21984,
AT3G26450.1,1,28,0.004061118,| Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9681593-9683299 REVERSE LENGTH=152,18625,10564,6043,9600,6118,10850,10300,21080,31872,30914,26851,0.78,2.36,0.56855,0.02604,
AT3G54660.1,1,17,0.004068375,"| Symbols: GR, EMB2360, ATGR2 | glutathione reductase | chr3:20230356-20233100 REVERSE LENGTH=565",184840,136354,71142,22295,13182,79880,54227,1015,4845,12316,9373,0.32,0.05,0.09703,0.06319,
AT1G02500.1,1,40,0.004088826,"| Symbols: SAM1, SAM-1, MAT1, AtSAM1 | S-adenosylmethionine synthetase 1 | chr1:519037-520218 FORWARD LENGTH=393",15457,76166,94467,12185,5963,13058,6991,4870,6313,7810,7540,0.15,0.11,0.15832,0.14603,
AT2G41680.1,1,45,0.004138849,| Symbols: NTRC | NADPH-dependent thioredoxin reductase C | chr2:17376349-17379028 REVERSE LENGTH=529,61689,104234,93066,53200,34838,26170,56969,25125,25675,38784,27980,0.5,0.34,0.05263,0.03962,
AT5G06860.1,1,32,0.004193832,"| Symbols: PGIP1, ATPGIP1 | polygalacturonase inhibiting protein 1 | chr5:2132373-2133434 FORWARD LENGTH=330",3586,2201,4231,14286,7078,7887,12365,907,2142,4087,2435,3.12,0.72,0.02158,0.33555,
AT2G38230.1,1,25,0.004286286,"| Symbols: ATPDX1.1, PDX1.1 | pyridoxine biosynthesis 1.1 | chr2:16011475-16012404 FORWARD LENGTH=309",890,4361,5000,14428,29525,42842,15099,11311,25201,37994,29180,7.45,7.59,0.04456,0.02414,
AT2G39460.1,1,47,0.004493739,"| Symbols: ATRPL23A, RPL23A, RPL23AA | ribosomal protein L23AA | chr2:16475049-16475904 FORWARD LENGTH=154",89,2334,4011,8605,2946,2714,4066,45194,44230,38433,49623,2.14,20.69,0.22953,0.00005,
AT1G54410.1,1,24,0.004727836,| Symbols:  | dehydrin family protein | chr1:20310305-20310601 REVERSE LENGTH=98,992,15037,19401,0,1,0,471,417,633,2895,3418,0.01,0.16,0.16985,0.21269,
AT5G11670.1,1,22,0.004845066,"| Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588",118853,309100,282980,45207,37828,60297,78770,69983,48257,47844,113059,0.23,0.29,0.08968,0.09858,
AT3G18490.1,1,24,0.00520778,| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:6349090-6350592 REVERSE LENGTH=500,106303,33110,6527,146868,191191,179160,192283,11174,12710,28036,17866,3.65,0.36,0.03734,0.40555,
AT3G45780.1,1,22,0.005386825,"| Symbols: PHOT1, NPH1, JK224, RPT1 | phototropin 1 | chr3:16818557-16823960 FORWARD LENGTH=996",11104,29307,57422,15693,19911,8689,13525,3686,4261,7066,4781,0.44,0.15,0.30909,0.17608,
AT2G24270.1,1,15,0.005940162,| Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329601 REVERSE LENGTH=496,49217,170244,186033,23702,24163,58795,37286,9761,19876,29110,19758,0.27,0.15,0.14422,0.11485,
AT5G42790.1,1,38,0.00595722,"| Symbols: PAF1, ATPSM30, ARS5 | proteasome alpha subunit F1 | chr5:17159270-17160975 REVERSE LENGTH=278",99488,105611,110156,2452,1029,0,0,0,0,70,0,0.01,0,0.00061,0.00086,
AT4G24820.1,1,73,0.00610631,"| Symbols:  | 26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain | chr4:12790471-12792599 REVERSE LENGTH=387",39386,130398,163867,9745,3912,30429,9095,252,3654,7508,2541,0.12,0.03,0.11566,0.10114,
AT1G70730.1,1,92,0.006201634,| Symbols: PGM2 | Phosphoglucomutase/phosphomannomutase family protein | chr1:26669020-26672726 REVERSE LENGTH=585,24076,21808,27662,70179,23487,243087,64755,2102,6787,16596,4549,4.09,0.31,0.21716,0.00716,
AT2G26670.1,1,36,0.006511385,"| Symbols: HY1, ATHO1, HO1, TED4, GUN2, HY6 | Plant haem oxygenase (decyclizing) family protein | chr2:11341816-11343394 FORWARD LENGTH=282",519687,326894,306440,409899,340222,1149768,777490,119427,133356,242509,164566,1.74,0.43,0.22923,0.0674,
AT5G16620.1,1,66,0.006552473,"| Symbols: PDE120, TIC40, ATTIC40 | hydroxyproline-rich glycoprotein family protein | chr5:5450808-5454256 FORWARD LENGTH=447",1366,0,0,6168,9340,20165,29809,2695,8041,10036,3295,35.95,13.21,0.05933,0.0495,
AT5G10450.1,1,220,0.006782379,"| Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248",155789,228713,342554,148750,94068,272963,224569,34745,62331,83709,75513,0.76,0.26,0.44322,0.07648,
AT3G48730.1,1,53,0.006968427,"| Symbols: GSA2 | glutamate-1-semialdehyde 2,1-aminomutase 2 | chr3:18049697-18051550 FORWARD LENGTH=472",108576,176748,295647,195737,150496,278266,243848,98761,78227,86491,75279,1.12,0.44,0.72776,0.18332,
AT1G50200.1,1,30,0.007064684,"| Symbols: ALATS, ACD | Alanyl-tRNA synthetase | chr1:18591429-18598311 REVERSE LENGTH=1003",135132,174585,219818,102713,117284,100451,79726,136825,127033,147612,119780,0.57,0.75,0.07724,0.21115,
AT3G08740.1,1,18,0.008222516,| Symbols:  | elongation factor P (EF-P) family protein | chr3:2654788-2656154 REVERSE LENGTH=236,4778,32597,28919,3559,2466,2540,7089,1432,2901,1685,2474,0.18,0.1,0.17066,0.14902,
AT1G06430.1,1,20,0.008423241,| Symbols: FTSH8 | FTSH protease 8 | chr1:1960214-1962525 REVERSE LENGTH=685,6089,4700,2582,528,33,3634,1219,22720,35508,20535,19734,0.3,5.53,0.07215,0.00926,
AT5G53560.1,1,109,0.008696718,"| Symbols: ATB5-A, B5 #2, ATCB5-E, CB5-E | cytochrome B5 isoform E | chr5:21759628-21760353 FORWARD LENGTH=134",65496,112215,106340,178230,202643,41533,105581,298318,373126,492359,345361,1.39,3.98,0.39826,0.00384,
AT3G17390.1,1,71,0.008881078,"| Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393",7107,63166,89003,21,419,0,0,67,0,560,12,0,0,0.15972,0.15995,
ATCG00340.1,1,38,0.008926358,"| Symbols: PSAB | Photosystem I, PsaA/PsaB protein | chrC:37375-39579 REVERSE LENGTH=734",93243,140588,132120,4613,3649,11,3276,397,396,48,825,0.02,0,0.01432,0.01407,
AT2G30870.1,1,42,0.009899337,"| Symbols: ATGSTF10, ERD13, ATGSTF4, GSTF10 | glutathione S-transferase PHI 10 | chr2:13141490-13142392 FORWARD LENGTH=215",52520,64606,52049,28617,18667,25044,39500,7368,13835,31389,15701,0.5,0.3,0.00541,0.00184,
AT5G58290.1,1,16,0.009986278,| Symbols: RPT3 | regulatory particle triple-A ATPase 3 | chr5:23569155-23571116 FORWARD LENGTH=408,8793,83096,97890,3100,2733,5923,3590,499,3404,3584,5010,0.06,0.05,0.16379,0.16074,
AT1G37130.1,1,25,0.010794858,"| Symbols: NIA2, B29, NIA2-1, CHL3, NR, NR2, ATNR2 | nitrate reductase 2 | chr1:14158617-14161652 FORWARD LENGTH=917",6366,47399,81096,1454,3084,5099,4576,3610,4670,3298,4196,0.08,0.09,0.19527,0.1981,
AT3G57530.1,1,38,0.010823531,"| Symbols: CPK32, ATCPK32, CDPK32 | calcium-dependent protein kinase 32 | chr3:21296898-21299351 REVERSE LENGTH=538",2870,237,3009,9231,9512,8826,12455,7040,13269,21573,11831,4.91,6.59,0.00173,0.02807,
AT1G11910.1,1,16,0.011013136,"| Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506",42211,115213,139335,29110,23244,6372,25661,8317,12169,27610,14431,0.21,0.16,0.11259,0.10117,
AT1G01790.1,1,76,0.01133257,"| Symbols: KEA1, ATKEA1 | K+ efflux antiporter 1 | chr1:284781-290869 FORWARD LENGTH=1193",93116,70061,22556,3513,543,672,474,70,273,0,1283,0.02,0.01,0.09994,0.09762,
AT1G65960.1,1,51,0.012039597,| Symbols: GAD2 | glutamate decarboxylase 2 | chr1:24555868-24557253 FORWARD LENGTH=365,81421,158611,123491,1657,1404,1639,2351,865,732,0,639,0.01,0,0.03318,0.03255,
AT2G40490.1,1,29,0.01280326,| Symbols: HEME2 | Uroporphyrinogen decarboxylase | chr2:16912961-16914988 FORWARD LENGTH=394,4279,2769,5237,23818,29752,3545,7119,19937,25842,57496,39168,3.92,8.7,0.15573,0.03186,
AT2G29700.1,1,49,0.012875743,"| Symbols: ATPH1, PH1 | pleckstrin homologue 1 | chr2:12697571-12698008 FORWARD LENGTH=145",4041,5935,1453,14685,13638,21461,33703,1854,4112,11216,6307,5.48,1.54,0.03,0.42825,
AT3G48420.1,1,42,0.012972255,| Symbols:  | Haloacid dehalogenase-like hydrolase (HAD) superfamily protein | chr3:17929743-17931551 FORWARD LENGTH=319,0,415,141,10642,4618,1045,55133,5080,10839,13607,10134,96.43,53.54,0.25472,0.01177,
AT4G14030.1,1,37,0.013076715,| Symbols: SBP1 | selenium-binding protein 1 | chr4:8098121-8100165 REVERSE LENGTH=490,55473,61396,58535,17025,14031,64746,36526,5483,10430,24498,7994,0.57,0.21,0.11682,0.00061,
AT2G28605.1,1,42,0.013506028,| Symbols:  | Photosystem II reaction center PsbP family protein | chr2:12254911-12255689 FORWARD LENGTH=232,4766,8086,11658,9591,12648,11743,6986,13665,21782,33417,19370,1.25,2.7,0.43464,0.03683,
AT3G25770.1,1,74,0.013572946,| Symbols: AOC2 | allene oxide cyclase 2 | chr3:9406975-9407839 FORWARD LENGTH=253,6394,24028,32032,72086,49724,290592,178066,10047,24305,38253,19531,7.09,1.11,0.10445,0.82814,
AT1G52000.1,1,52,0.013748936,| Symbols:  | Mannose-binding lectin superfamily protein | chr1:19333352-19335700 REVERSE LENGTH=730,91841,63414,63166,36982,18122,114059,56438,0,433,4552,359,0.77,0.02,0.51098,0.0163,
AT5G22650.1,1,72,0.01458845,"| Symbols: HD2B, HDT02, HDT2, ATHD2B, HDA4, HD2, ATHD2 | histone deacetylase 2B | chr5:7534120-7536054 FORWARD LENGTH=306",187674,170229,131893,20276,13906,42199,28194,0,1179,2825,580,0.16,0.01,0.00759,0.01009,
AT3G02230.1,1,24,0.01474768,"| Symbols: RGP1, ATRGP1 | reversibly glycosylated polypeptide 1 | chr3:415463-417304 FORWARD LENGTH=357",48790,101604,127385,32343,26016,8436,31007,41378,44384,41415,35906,0.26,0.44,0.09118,0.15362,
AT3G14310.1,1,24,0.014964596,"| Symbols: ATPME3, PME3 | pectin methylesterase 3 | chr3:4772214-4775095 REVERSE LENGTH=592",3503,7768,3580,6336,1251,17156,5825,496,0,0,277,1.54,0.04,0.50256,0.0766,
AT1G52400.1,1,31,0.016520251,"| Symbols: BGL1, BGLU18, ATBG1 | beta glucosidase 18 | chr1:19515250-19517930 FORWARD LENGTH=528",61161,246587,191359,2993,2717,12145,8605,2371,1082,0,260,0.04,0.01,0.10055,0.09492,
ATCG00770.1,1,17,0.017117327,| Symbols: RPS8 | ribosomal protein S8 | chrC:80068-80472 REVERSE LENGTH=134,48439,199616,310949,49890,40145,35507,31581,41672,38350,46016,42374,0.21,0.23,0.19261,0.19837,
AT5G56030.1;AT5G56030.2,1,182,0.017282155,"| Symbols: HSP81-2, ERD8, HSP90.2, AtHsp90.2 | heat shock protein 81-2 | chr5:22686923-22689433 FORWARD LENGTH=699",11972,8804,7369,65937,54021,3779,32211,69092,100882,127503,93217,4.16,10.41,0.11813,0.00489,
AT1G26380.1,1,77,0.018401571,| Symbols:  | FAD-binding Berberine family protein | chr1:9126901-9128508 REVERSE LENGTH=535,0,0,3435,10397,2363,728,11432,7967,13938,20726,14470,5.44,12.47,0.16198,0.0097,
AT1G05520.1,1,28,0.019216443,| Symbols:  | Sec23/Sec24 protein transport family protein | chr1:1631126-1635703 REVERSE LENGTH=783,1338,16482,19750,348,0,342,0,2509,1774,995,1533,0.01,0.14,0.16128,0.19629,
AT5G44650.1,1,20,0.019229595,"| Symbols: CEST, AtCEST | Encodes a chloroplast protein that induces tolerance to multiple environmental stresses and reduces photooxidative damage. | chr5:18013396-18015292 FORWARD LENGTH=280",2853,3321,1434,7852,16326,294,4176,26016,43074,46240,37557,2.82,15.07,0.27022,0.00368,
AT5G36210.1,1,38,0.020607092,| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr5:14248202-14253272 REVERSE LENGTH=730,19755,33837,20641,2271,5529,19828,13344,4190,2301,6761,3002,0.41,0.16,0.06732,0.03996,
AT2G36530.1,1,38,0.020643511,"| Symbols: LOS2, ENO2 | Enolase | chr2:15321081-15323786 REVERSE LENGTH=444",250600,305569,318397,203506,101934,539974,379719,50405,99775,128254,78041,1.05,0.31,0.89015,0.0013,
AT3G06050.1,1,19,0.02145765,"| Symbols: PRXIIF, ATPRXIIF | peroxiredoxin IIF | chr3:1826311-1827809 REVERSE LENGTH=201",6336,14475,30831,5860,1712,4402,3781,5473,3231,3842,1914,0.23,0.21,0.20519,0.1985,
